pid	ppid	pgid	rss	command
50805	50759	50550	76080	/Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/148.0.7778.179/Helpers/Google Chrome Helper.app/Contents/MacOS/Google Chrome Helper --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-GB --service-sandbox-type=network --noerrdialogs --user-data-dir=/Users/pleasedodisturb/.config/browseruse/profiles/default --extensions-on-chrome-urls --shared-files --metrics-shmem-handle=1752395122,r,17914294971819256890,15092096724063086526,524288 --field-trial-handle=1718379636,r,1675813702933319977,16483340147557822496,262144 --enable-features=NetworkService,NetworkServiceInProcess --disable-features=AcceptCHFrame,AutoExpandDetailsElement,AutofillServerCommunication,AutomationControlled,AvoidUnnecessaryBeforeUnloadCheckSync,BackForwardCache,CalculateNativeWinOcclusion,CertificateTransparencyComponentUpdater,CrashReporting,DestroyProfileOnBrowserClose,DialMediaRouteProvider,ExtensionDisableUnsupportedDeveloper,ExtensionManifestV2Disabled,ExtensionManifestV2Unsupported,GlobalMediaControls,HeavyAdPrivacyMitigations,HttpsUpgrades,ImprovedCookieControls,InfiniteSessionRestore,InterestFeedContentSuggestions,LazyFrameLoading,LensOverlay,MediaRouter,OptimizationHints,OverscrollHistoryNavigation,PaintHolding,PrivacySandboxSettings4,ProcessPerSiteUpToMainFrameThreshold,ThirdPartyStoragePartitioning,Translate --variations-seed-version --pseudonymization-salt-handle=1935764596,r,645844200345896981,12936346359655781017,4 --trace-process-track-uuid=3190708989122997041 --log-level=2 --seatbelt-client=29
50806	50759	50550	51680	/Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/148.0.7778.179/Helpers/Google Chrome Helper.app/Contents/MacOS/Google Chrome Helper --type=utility --utility-sub-type=storage.mojom.StorageService --lang=en-GB --service-sandbox-type=service --noerrdialogs --user-data-dir=/Users/pleasedodisturb/.config/browseruse/profiles/default --extensions-on-chrome-urls --shared-files --metrics-shmem-handle=1752395122,r,2021892024837276102,15108847870705024613,524288 --field-trial-handle=1718379636,r,1675813702933319977,16483340147557822496,262144 --enable-features=NetworkService,NetworkServiceInProcess --disable-features=AcceptCHFrame,AutoExpandDetailsElement,AutofillServerCommunication,AutomationControlled,AvoidUnnecessaryBeforeUnloadCheckSync,BackForwardCache,CalculateNativeWinOcclusion,CertificateTransparencyComponentUpdater,CrashReporting,DestroyProfileOnBrowserClose,DialMediaRouteProvider,ExtensionDisableUnsupportedDeveloper,ExtensionManifestV2Disabled,ExtensionManifestV2Unsupported,GlobalMediaControls,HeavyAdPrivacyMitigations,HttpsUpgrades,ImprovedCookieControls,InfiniteSessionRestore,InterestFeedContentSuggestions,LazyFrameLoading,LensOverlay,MediaRouter,OptimizationHints,OverscrollHistoryNavigation,PaintHolding,PrivacySandboxSettings4,ProcessPerSiteUpToMainFrameThreshold,ThirdPartyStoragePartitioning,Translate --variations-seed-version --pseudonymization-salt-handle=1935764596,r,645844200345896981,12936346359655781017,4 --trace-process-track-uuid=3190708990060038890 --log-level=2 --seatbelt-client=49
50915	50759	50550	87840	/Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/148.0.7778.179/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --noerrdialogs --user-data-dir=/Users/pleasedodisturb/.config/browseruse/profiles/default --disable-print-preview --allow-legacy-extension-manifests --disable-extensions-http-throttling --extensions-on-chrome-urls --disable-back-forward-cache --disable-background-timer-throttling --disable-breakpad --disable-speech-api --enable-network-information-downlink-max --remote-debugging-port=51586 --allow-pre-commit-input --disable-blink-features=AutomationControlled --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=9 --time-ticks-at-unix-epoch=-1779090208189031 --launch-time-ticks=751230251172 --shared-files --metrics-shmem-handle=1752395122,r,3979988301817576193,15561516840284288952,2097152 --field-trial-handle=1718379636,r,1675813702933319977,16483340147557822496,262144 --enable-features=NetworkService,NetworkServiceInProcess --disable-features=AcceptCHFrame,AutoExpandDetailsElement,AutofillServerCommunication,AutomationControlled,AvoidUnnecessaryBeforeUnloadCheckSync,BackForwardCache,CalculateNativeWinOcclusion,CertificateTransparencyComponentUpdater,CrashReporting,DestroyProfileOnBrowserClose,DialMediaRouteProvider,ExtensionDisableUnsupportedDeveloper,ExtensionManifestV2Disabled,ExtensionManifestV2Unsupported,GlobalMediaControls,HeavyAdPrivacyMitigations,HttpsUpgrades,ImprovedCookieControls,InfiniteSessionRestore,InterestFeedContentSuggestions,LazyFrameLoading,LensOverlay,MediaRouter,OptimizationHints,OverscrollHistoryNavigation,PaintHolding,PrivacySandboxSettings4,ProcessPerSiteUpToMainFrameThreshold,ThirdPartyStoragePartitioning,Translate --variations-seed-version --pseudonymization-salt-handle=1935764596,r,645844200345896981,12936346359655781017,4 --trace-process-track-uuid=3190708994745248135 --log-level=2 --seatbelt-client=98
50916	50759	50550	152256	/Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/148.0.7778.179/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --noerrdialogs --user-data-dir=/Users/pleasedodisturb/.config/browseruse/profiles/default --disable-print-preview --allow-legacy-extension-manifests --disable-extensions-http-throttling --extensions-on-chrome-urls --disable-back-forward-cache --disable-background-timer-throttling --disable-breakpad --disable-speech-api --enable-network-information-downlink-max --remote-debugging-port=51586 --allow-pre-commit-input --disable-blink-features=AutomationControlled --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=10 --time-ticks-at-unix-epoch=-1779090208189031 --launch-time-ticks=751230253503 --shared-files --metrics-shmem-handle=1752395122,r,8980929599233731272,5741982219441202313,2097152 --field-trial-handle=1718379636,r,1675813702933319977,16483340147557822496,262144 --enable-features=NetworkService,NetworkServiceInProcess --disable-features=AcceptCHFrame,AutoExpandDetailsElement,AutofillServerCommunication,AutomationControlled,AvoidUnnecessaryBeforeUnloadCheckSync,BackForwardCache,CalculateNativeWinOcclusion,CertificateTransparencyComponentUpdater,CrashReporting,DestroyProfileOnBrowserClose,DialMediaRouteProvider,ExtensionDisableUnsupportedDeveloper,ExtensionManifestV2Disabled,ExtensionManifestV2Unsupported,GlobalMediaControls,HeavyAdPrivacyMitigations,HttpsUpgrades,ImprovedCookieControls,InfiniteSessionRestore,InterestFeedContentSuggestions,LazyFrameLoading,LensOverlay,MediaRouter,OptimizationHints,OverscrollHistoryNavigation,PaintHolding,PrivacySandboxSettings4,ProcessPerSiteUpToMainFrameThreshold,ThirdPartyStoragePartitioning,Translate --variations-seed-version --pseudonymization-salt-handle=1935764596,r,645844200345896981,12936346359655781017,4 --trace-process-track-uuid=3190708995682289984 --log-level=2 --seatbelt-client=98
50987	1	50987	5232	/usr/libexec/assessmentagent
51144	1	51144	4288	/System/Library/PrivateFrameworks/EmailDaemon.framework/Versions/A/maild
51336	1	51336	2752	/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/managedcorespotlightd
51868	1	51868	11184	/System/Library/PrivateFrameworks/GeoServices.framework/Versions/A/XPCServices/com.apple.geod.xpc/Contents/MacOS/com.apple.geod
52346	1	52346	3424	/System/Library/PrivateFrameworks/Categories.framework/Versions/A/XPCServices/CategoriesService.xpc/Contents/MacOS/CategoriesService
52450	1	52450	5760	/System/Library/PrivateFrameworks/ContextKit.framework/Versions/A/XPCServices/ContextService.xpc/Contents/MacOS/ContextService
52590	1	52590	5024	/System/Library/PrivateFrameworks/DeviceCheckInternal.framework/devicecheckd
52597	1	52597	7920	/System/Library/PrivateFrameworks/TextToSpeechVoiceBankingSupport.framework/Support/voicebankingd
52673	1	52673	6096	/System/Library/PrivateFrameworks/HomeKitEvents.framework/Support/homeeventsd
52823	1	52823	12144	/System/Library/CoreServices/ControlCenter.app/Contents/XPCServices/ControlCenterHelper.xpc/Contents/MacOS/ControlCenterHelper
52873	1	52873	4928	/System/Library/PrivateFrameworks/XprotectFramework.framework/Versions/A/XPCServices/XprotectService.xpc/Contents/MacOS/XprotectService
52955	1	52955	17088	/System/Library/PrivateFrameworks/HearingCore.framework/heard
52998	1	52998	11040	/System/Library/PrivateFrameworks/IMDPersistence.framework/XPCServices/IMDPersistenceAgent.xpc/Contents/MacOS/IMDPersistenceAgent
53141	1	53141	1984	/System/Library/PrivateFrameworks/Noticeboard.framework/Versions/A/Resources/nbstated
53286	1	53286	5712	/System/Library/PrivateFrameworks/AppleIntelligenceReportingProcessing.framework/Versions/A/XPCServices/AppleIntelligenceReportingProcessingService.xpc/Contents/MacOS/AppleIntelligenceReportingProcessingService
53467	1	53467	19184	/System/Library/PrivateFrameworks/CloudKitDaemon.framework/Support/cloudd
53549	1	53549	7232	/System/Library/PrivateFrameworks/CloudTelemetry.framework/Versions/A/XPCServices/CloudTelemetryService.xpc/Contents/MacOS/CloudTelemetryService
53553	1	53553	3136	/usr/libexec/usermanagerd -t 15
53796	1	53796	11088	/System/Library/PrivateFrameworks/iTunesCloud.framework/Support/itunescloudd
54519	1	54519	13104	/usr/libexec/mobileassetd
54750	1	54750	6832	/usr/libexec/biometrickitd --launchd
55017	1	55017	7696	/System/Library/CoreServices/osanalyticshelper server-init
55845	1	55845	146160	/Applications/Proton Mail.app/Contents/MacOS/Proton Mail
55906	1	55906	8064	/usr/libexec/gamecontrollerd
55917	1	55915	7856	/Applications/Proton Mail.app/Contents/Frameworks/Electron Framework.framework/Helpers/chrome_crashpad_handler --no-rate-limit --monitor-self-annotation=ptype=crashpad-handler --database=/Users/pleasedodisturb/Library/Application Support/Proton Mail/Crashpad --url=https://mail.proton.me/api/core/v4/reports/sentry/api/54/minidump/?sentry_key=8c45c7615ac54aed9a6747430e0a5d8e --annotation=_productName=Proton Mail --annotation=_version=1.12.1 --annotation=plat=OS X --annotation=prod=Electron --annotation=sentry___initialScope={"release":"proton-inbox-desktop@1.12.1+packaged","environment":"proton.me"} --annotation=ver=37.10.3 --handshake-fd=54
55921	1	55921	7168	/usr/libexec/gamecontrolleragentd
56160	1	56160	12656	/System/Library/PrivateFrameworks/FileProvider.framework/Support/fileproviderd
56222	1	56222	5680	/System/Library/PrivateFrameworks/CloudDocs.framework/PlugIns/com.apple.CloudDocs.iCloudDriveFileProvider.appex/Contents/MacOS/com.apple.CloudDocs.iCloudDriveFileProvider -LaunchArguments eyJ0eXBlIjoxLCJzZXJ2aWNlTmFtZSI6ImNvbS5hcHBsZS5DbG91ZERvY3MuaUNsb3VkRHJpdmVGaWxlUHJvdmlkZXIiLCJlbmhhbmNlZFNlY3VyaXR5IjpmYWxzZX0=
56562	55845	55845	65632	/Applications/Proton Mail.app/Contents/Frameworks/Proton Mail Helper (GPU).app/Contents/MacOS/Proton Mail Helper (GPU) --type=gpu-process --user-data-dir=/Users/pleasedodisturb/Library/Application Support/Proton Mail --gpu-preferences=UAAAAAAAAAAgAAAEAAAAAAAAAAAAAAAAAABgAAMAAAAAAAAAAAAAAAAAAAACAAAAAAAAAAAAAAAAAAAAAAAAABAAAAAAAAAAEAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAA --shared-files --field-trial-handle=1718379636,r,14685052436379924546,1919931446389695844,262144 --enable-features=PdfUseShowSaveFilePicker,ScreenCaptureKitPickerScreen,ScreenCaptureKitStreamPickerSonoma --disable-features=MacWebContentsOcclusion,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TimeoutHangingVideoCaptureStarts --variations-seed-version --seatbelt-client=37
56563	55845	55845	43392	/Applications/Proton Mail.app/Contents/Frameworks/Proton Mail Helper.app/Contents/MacOS/Proton Mail Helper --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-GB --service-sandbox-type=network --ignore-certificate-errors --ignore-certificate-errors --user-data-dir=/Users/pleasedodisturb/Library/Application Support/Proton Mail --enable-sandbox --secure-schemes=sentry-ipc --bypasscsp-schemes=sentry-ipc --cors-schemes=sentry-ipc --fetch-schemes=sentry-ipc --shared-files --field-trial-handle=1718379636,r,14685052436379924546,1919931446389695844,262144 --enable-features=PdfUseShowSaveFilePicker,ScreenCaptureKitPickerScreen,ScreenCaptureKitStreamPickerSonoma --disable-features=MacWebContentsOcclusion,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TimeoutHangingVideoCaptureStarts --variations-seed-version --seatbelt-client=17
56651	55845	55845	340784	/Applications/Proton Mail.app/Contents/Frameworks/Proton Mail Helper (Renderer).app/Contents/MacOS/Proton Mail Helper (Renderer) --type=renderer --user-data-dir=/Users/pleasedodisturb/Library/Application Support/Proton Mail --enable-sandbox --secure-schemes=sentry-ipc --bypasscsp-schemes=sentry-ipc --cors-schemes=sentry-ipc --fetch-schemes=sentry-ipc --app-path=/Applications/Proton Mail.app/Contents/Resources/app.asar --enable-sandbox --disable-blink-features=Auxclick --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=5 --time-ticks-at-unix-epoch=-1779090207722365 --launch-time-ticks=360675528082 --shared-files --field-trial-handle=1718379636,r,14685052436379924546,1919931446389695844,262144 --enable-features=PdfUseShowSaveFilePicker,ScreenCaptureKitPickerScreen,ScreenCaptureKitStreamPickerSonoma --disable-features=MacWebContentsOcclusion,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TimeoutHangingVideoCaptureStarts --variations-seed-version --seatbelt-client=71
56882	55845	55845	175840	/Applications/Proton Mail.app/Contents/Frameworks/Proton Mail Helper (Renderer).app/Contents/MacOS/Proton Mail Helper (Renderer) --type=renderer --user-data-dir=/Users/pleasedodisturb/Library/Application Support/Proton Mail --enable-sandbox --secure-schemes=sentry-ipc --bypasscsp-schemes=sentry-ipc --cors-schemes=sentry-ipc --fetch-schemes=sentry-ipc --app-path=/Applications/Proton Mail.app/Contents/Resources/app.asar --enable-sandbox --disable-blink-features=Auxclick --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=6 --time-ticks-at-unix-epoch=-1779090207722365 --launch-time-ticks=360676355330 --shared-files --field-trial-handle=1718379636,r,14685052436379924546,1919931446389695844,262144 --enable-features=PdfUseShowSaveFilePicker,ScreenCaptureKitPickerScreen,ScreenCaptureKitStreamPickerSonoma --disable-features=MacWebContentsOcclusion,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TimeoutHangingVideoCaptureStarts --variations-seed-version --seatbelt-client=85
56883	55845	55845	27392	/Applications/Proton Mail.app/Contents/Frameworks/Proton Mail Helper (Renderer).app/Contents/MacOS/Proton Mail Helper (Renderer) --type=renderer --user-data-dir=/Users/pleasedodisturb/Library/Application Support/Proton Mail --enable-sandbox --secure-schemes=sentry-ipc --bypasscsp-schemes=sentry-ipc --cors-schemes=sentry-ipc --fetch-schemes=sentry-ipc --app-path=/Applications/Proton Mail.app/Contents/Resources/app.asar --enable-sandbox --disable-blink-features=Auxclick --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=7 --time-ticks-at-unix-epoch=-1779090207722365 --launch-time-ticks=360676357032 --shared-files --field-trial-handle=1718379636,r,14685052436379924546,1919931446389695844,262144 --enable-features=PdfUseShowSaveFilePicker,ScreenCaptureKitPickerScreen,ScreenCaptureKitStreamPickerSonoma --disable-features=MacWebContentsOcclusion,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TimeoutHangingVideoCaptureStarts --variations-seed-version --seatbelt-client=85
57075	1	57075	3920	/System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
57462	1	57462	19760	/System/Library/PrivateFrameworks/SyncedDefaults.framework/Support/syncdefaultsd
57541	1	57541	6144	/usr/libexec/mobileactivationd
57731	1	57731	7040	/System/Library/PrivateFrameworks/BusinessChatService.framework/businessservicesd
58227	1	58227	4736	/System/Library/PrivateFrameworks/CloudTelemetry.framework/Versions/A/XPCServices/CloudTelemetryService.xpc/Contents/MacOS/CloudTelemetryService
58299	1	58299	2656	/usr/sbin/cfprefsd agent
58301	1	58301	2592	/usr/sbin/cfprefsd agent
58939	1	58939	5136	/usr/libexec/frauddefensed
60334	1	60334	19168	/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
60650	1	60650	14832	/usr/libexec/gamed
60711	1	60711	6720	/usr/libexec/ospredictiond
60713	1	60713	9168	/System/Library/PrivateFrameworks/BiomeStreams.framework/Support/biomed
60731	1	60731	10960	/usr/libexec/GamePolicyAgent
61196	1	61196	10096	/System/Cryptexes/App/usr/libexec/SafariBookmarksSyncAgent
61276	1	61276	6992	/System/Library/PrivateFrameworks/SocialLayer.framework/sociallayerd.app/Contents/MacOS/sociallayerd
61841	1	61841	4336	/Library/Developer/PrivateFrameworks/CoreDevice.framework/Resources/bin/CoreDeviceDDIUpdaterService
61900	1	61900	7728	/usr/libexec/wifip2pd
62721	1	62721	6960	/System/Library/PrivateFrameworks/PhotoAnalysis.framework/Versions/A/Support/photoanalysisd
63174	1	63174	8624	/System/Library/PrivateFrameworks/JetCore.framework/Support/jetpackassetd
63181	1	63181	4864	/System/Library/PrivateFrameworks/AppleCredentialManager.framework/AppleCredentialManagerDaemon
64737	1	64737	11232	/Applications/Tailscale.app/Contents/Frameworks/Sparkle.framework/Versions/B/Autoupdate io.tailscale.ipn.macsys /Users/pleasedodisturb pleasedodisturb
64738	1	64738	24400	/Users/pleasedodisturb/Library/Caches/io.tailscale.ipn.macsys/org.sparkle-project.Sparkle/Launcher/HwM2beAcX/Updater.app/Contents/MacOS/Updater /Applications/Tailscale.app 1
66067	1	66067	3984	/System/Library/PrivateFrameworks/MobileAccessoryUpdater.framework/XPCServices/EAUpdaterService.xpc/Contents/MacOS/EAUpdaterService
66171	1	66171	8320	/System/Library/PrivateFrameworks/PhotoLibraryServices.framework/Versions/A/Support/photolibraryd
66508	1	66508	6496	/usr/libexec/findmylocateagent
67891	1	67891	6224	/System/Library/PrivateFrameworks/FileProviderDaemon.framework/XPCServices/FPCKService.xpc/Contents/MacOS/FPCKService
68413	1	68413	13152	/System/Library/PrivateFrameworks/SafariPlatformSupport.framework/Versions/A/XPCServices/com.apple.SafariPlatformSupport.Helper.xpc/Contents/MacOS/com.apple.SafariPlatformSupport.Helper
68554	1	68554	3504	/usr/libexec/smd
68678	1	68678	7280	/usr/libexec/trustd --agent
68696	1	68696	2592	/usr/libexec/colorsync.displayservices
68703	1	68703	2480	/usr/libexec/colorsyncd
68720	1	68720	10224	/System/Library/Frameworks/VideoToolbox.framework/Versions/A/XPCServices/VTDecoderXPCService.xpc/Contents/MacOS/VTDecoderXPCService
68727	1	68727	5776	/System/Library/ExtensionKit/Extensions/ImageThumbnailExtension.appex/Contents/MacOS/ImageThumbnailExtension -LaunchArguments eyJ0eXBlIjoxLCJzZXJ2aWNlTmFtZSI6ImNvbS5hcHBsZS5xdWlja2xvb2sudGh1bWJuYWlsLkltYWdlRXh0ZW5zaW9uIiwiZW5oYW5jZWRTZWN1cml0eSI6ZmFsc2V9
68730	1	68730	3216	/usr/libexec/containermanagerd_system --runmode=privileged --user-container-mode=current --bundle-container-mode=global --bundle-container-owner=_appinstalld --system-container-mode=none
68800	1	68800	10432	/System/Library/Frameworks/ManagedAppDistribution.framework/Support/managedappdistributiond
68856	1	68856	10592	/System/Library/Frameworks/ManagedAppDistribution.framework/Support/managedappdistributionagent
68879	1	68879	25168	/System/Library/Frameworks/VideoToolbox.framework/Versions/A/XPCServices/VTEncoderXPCService.xpc/Contents/MacOS/VTEncoderXPCService
69025	1	69025	3664	/System/Library/PrivateFrameworks/MobileAccessoryUpdater.framework/XPCServices/UARPUpdaterServiceLegacyAudio.xpc/Contents/MacOS/UARPUpdaterServiceLegacyAudio
71222	1	71222	5568	/System/Library/PrivateFrameworks/IntelligenceFlowRuntime.framework/Versions/A/intelligenceflowd
71558	1	71558	7760	/usr/libexec/proactived
71591	1	71591	3728	/usr/libexec/keychainsharingmessagingd
71623	1	71623	8192	/System/Library/PrivateFrameworks/Synapse.framework/Support/contentlinkingd
71862	1	71862	122208	/Applications/Tuta Mail.app/Contents/MacOS/Tuta Mail
71896	1	71896	4032	/System/Library/PrivateFrameworks/MobileAccessoryUpdater.framework/XPCServices/UARPUpdaterServiceDisplay.xpc/Contents/MacOS/UARPUpdaterServiceDisplay
71979	1	71979	2768	/usr/sbin/cfprefsd agent
71981	1	71981	2688	/usr/sbin/cfprefsd agent
71982	1	71982	2704	/usr/sbin/cfprefsd agent
71984	1	71984	2720	/usr/sbin/cfprefsd agent
71987	1	71987	2720	/usr/sbin/cfprefsd agent
72095	71862	71862	37360	/Applications/Tuta Mail.app/Contents/Frameworks/Tuta Mail Helper.app/Contents/MacOS/Tuta Mail Helper --type=gpu-process --user-data-dir=/Users/pleasedodisturb/Library/Application Support/tutanota-desktop --gpu-preferences=SAAAAAAAAAAgAQAEAAAAAAAAAAAAAGAAAwAAAAAAAAAAAAAAAAAAAAIAAAAAAAAAAAAAAAAAAAAQAAAAAAAAABAAAAAAAAAACAAAAAAAAAAIAAAAAAAAAA== --shared-files --field-trial-handle=1718379636,r,11908877822961513230,916037080978836871,262144 --enable-features=PdfUseShowSaveFilePicker,ScreenCaptureKitPickerScreen,ScreenCaptureKitStreamPickerSonoma --disable-features=DropInputEventsWhilePaintHolding,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TimeoutHangingVideoCaptureStarts,TraceSiteInstanceGetProcessCreation --variations-seed-version --pseudonymization-salt-handle=1935764596,r,8425728542884822998,10902416619402765898,4 --trace-process-track-uuid=3190708988185955192 --seatbelt-client=35
72096	71862	71862	23504	/Applications/Tuta Mail.app/Contents/Frameworks/Tuta Mail Helper.app/Contents/MacOS/Tuta Mail Helper --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-GB --service-sandbox-type=network --user-data-dir=/Users/pleasedodisturb/Library/Application Support/tutanota-desktop --standard-schemes=asset --secure-schemes=asset --fetch-schemes=asset --shared-files --field-trial-handle=1718379636,r,11908877822961513230,916037080978836871,262144 --enable-features=PdfUseShowSaveFilePicker,ScreenCaptureKitPickerScreen,ScreenCaptureKitStreamPickerSonoma --disable-features=DropInputEventsWhilePaintHolding,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TimeoutHangingVideoCaptureStarts,TraceSiteInstanceGetProcessCreation --variations-seed-version --pseudonymization-salt-handle=1935764596,r,8425728542884822998,10902416619402765898,4 --trace-process-track-uuid=3190708989122997041 --seatbelt-client=36
72097	71862	71862	135664	/Applications/Tuta Mail.app/Contents/Frameworks/Tuta Mail Helper (Renderer).app/Contents/MacOS/Tuta Mail Helper (Renderer) --type=renderer --user-data-dir=/Users/pleasedodisturb/Library/Application Support/tutanota-desktop --standard-schemes=asset --secure-schemes=asset --fetch-schemes=asset --app-path=/Applications/Tuta Mail.app/Contents/Resources/app.asar --enable-sandbox --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=4 --time-ticks-at-unix-epoch=-1779090207717318 --launch-time-ticks=354602713269 --shared-files --field-trial-handle=1718379636,r,11908877822961513230,916037080978836871,262144 --enable-features=PdfUseShowSaveFilePicker,ScreenCaptureKitPickerScreen,ScreenCaptureKitStreamPickerSonoma --disable-features=DropInputEventsWhilePaintHolding,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TimeoutHangingVideoCaptureStarts,TraceSiteInstanceGetProcessCreation --variations-seed-version --pseudonymization-salt-handle=1935764596,r,8425728542884822998,10902416619402765898,4 --trace-process-track-uuid=3190708990060038890 --seatbelt-client=62
72546	1	72546	2464	/usr/libexec/sysmond
72805	1	72805	2960	/System/Library/Frameworks/ColorSync.framework/Support/colorsync.useragent
73312	1	73312	13680	/System/Library/PrivateFrameworks/AvatarPersistence.framework/Support/avatarsd
73439	1	73439	6656	/usr/libexec/inputanalyticsd
73482	1	73482	3280	/System/Library/PrivateFrameworks/HelpData.framework/Versions/A/Resources/helpd
73708	1	73708	5936	/System/Library/PrivateFrameworks/IMDPersistence.framework/IMAutomaticHistoryDeletionAgent.app/Contents/MacOS/IMAutomaticHistoryDeletionAgent
74129	1	74129	17152	/System/Library/CoreServices/TextInputSwitcher.app/Contents/MacOS/TextInputSwitcher
75019	1	75019	3792	/usr/libexec/dprivacyd
75211	1	75211	10000	/System/Library/Frameworks/GSS.framework/Helpers/GSSCred
75244	1	75244	91232	/System/Library/PrivateFrameworks/MediaAnalysis.framework/Versions/A/mediaanalysisd
75323	1	75323	6224	/System/Library/PrivateFrameworks/AssetCacheServices.framework/Versions/A/XPCServices/AssetCacheLocatorService.xpc/Contents/MacOS/AssetCacheLocatorService -d
76229	1	76229	22768	/System/Library/PrivateFrameworks/Noticeboard.framework/Versions/A/Resources/nbagent.app/Contents/MacOS/nbagent
76535	1	76535	6640	/usr/libexec/milod
76618	1	76618	9024	/System/Cryptexes/App/usr/libexec/AuthenticationServicesAgent
76879	1	76879	13280	/System/Library/PrivateFrameworks/SafariPlatformSupport.framework/Versions/A/XPCServices/com.apple.SafariPlatformSupport.Helper.xpc/Contents/MacOS/com.apple.SafariPlatformSupport.Helper
77290	1	77290	12064	/System/Library/PrivateFrameworks/CalendarDaemon.framework/Support/calaccessd
77482	1	77482	8192	/System/Library/PrivateFrameworks/IntelligenceFlowContextRuntime.framework/Versions/A/intelligencecontextd
77860	1	77860	2336	/usr/sbin/distnoted agent
78227	1	78227	15136	/System/Library/PrivateFrameworks/CoreDuetContext.framework/Resources/ContextStoreAgent
79442	1	79442	11088	/Applications/Proton Drive.app/Contents/Frameworks/Sparkle.framework/Versions/B/Autoupdate ch.protonmail.drive /Users/pleasedodisturb pleasedodisturb
79447	1	79447	23808	/Users/pleasedodisturb/Library/Caches/ch.protonmail.drive/org.sparkle-project.Sparkle/Launcher/hnOBqzmyy/Updater.app/Contents/MacOS/Updater /Applications/Proton Drive.app 0
79555	1	79555	1936	/System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
79957	1	79957	11328	/Applications/DockDoor.app/Contents/Frameworks/Sparkle.framework/Versions/B/Autoupdate com.ethanbills.DockDoor /Users/pleasedodisturb pleasedodisturb
79962	1	79962	24240	/Users/pleasedodisturb/Library/Caches/com.ethanbills.DockDoor/org.sparkle-project.Sparkle/Launcher/qMNFiJb3B/Updater.app/Contents/MacOS/Updater /Applications/DockDoor.app 0
80340	1	80340	72560	/Applications/1Password.app/Contents/MacOS/1Password --silent --just-updated --should-restart
81271	1	81271	6128	/System/Library/CoreServices/EscrowSecurityAlert.app/Contents/MacOS/EscrowSecurityAlert
81272	1	81272	9552	/System/Library/PrivateFrameworks/CloudServices.framework/Helpers/com.apple.sbd
